Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
31/12/2019,544652,14264,0,0,104907025,CORNHUSKER BANK,8310 O STREET ,LINCOLN,NE,68510,51,658357
31/12/2019,544951,8725,0,0,102301063,COWBOY STATE BANK,515 DAYTON STREET ,RANCHESTER,WY,82839,51,49411
31/12/2019,545154,19515,0,0,104901270,BANK OF DONIPHAN,120 PLUM ,DONIPHAN,NE,68832,51,117807
31/12/2019,545604,18229,0,7825,211174204,NORTHWEST COMMUNITY BANK,86 MAIN STREET ,WINSTED,CT,6098,51,417934
31/12/2019,545846,8128,0,0,83903140,HANCOCK BANK & TRUST COMPANY,220 MAIN STREET ,HAWESVILLE,KY,42348,51,288916
31/12/2019,546003,18129,0,7941,211574642,BANKNEWPORT,10 WASHINGTON SQ ,NEWPORT,RI,2840,51,1748205
31/12/2019,546320,16222,0,0,41213885,"SHERWOOD STATE BANK, THE",105 NORTH HARRISON STREET ,SHERWOOD,OH,43556,51,73407
31/12/2019,546535,9068,0,13957,61205938,BANK OF DUDLEY,1448 SECOND STREET ,DUDLEY,GA,31022,51,222824
31/12/2019,546544,15555,0,0,73903503,CENTRAL BANK,600 LAKE AVENUE ,STORM LAKE,IA,50588,51,929943
31/12/2019,547251,1439,0,0,104910135,AMERICAN INTERSTATE BANK,3331 NORTH 204TH STREET ,ELKHORN,NE,68022,41,101583
31/12/2019,547550,22639,0,0,102303171,BANK OF COMMERCE,THIRD AND BUFFALO ,RAWLINS,WY,82301,41,141812
31/12/2019,547840,27235,0,0,74901672,STAR FINANCIAL BANK,127 WEST BERRY STREET ,FORT WAYNE,IN,46802,41,2089468
31/12/2019,548052,2228,0,0,102300297,RNB STATE BANK,220 FIFTH STREET ,RAWLINS,WY,82301,51,178844
31/12/2019,548203,17476,0,14626,211272766,MECHANICS SAVINGS BANK,100 MINOT AVENUE ,AUBURN,ME,4210,51,424705
31/12/2019,548267,5569,5203,0,111302833,"WAGGONER NATIONAL BANK OF VERNON, THE",1818 TEXAS STREET ,VERNON,TX,76384,51,295292
31/12/2019,548351,3276,5581,0,113103276,"AUSTIN BANK, TEXAS NATIONAL ASSOCIATION",200 EAST COMMERCE STREET ,JACKSONVILLE,TX,757664954,41,1859995
31/12/2019,548472,28585,701899,1899,222371740,"MAPLE CITY SAVINGS BANK, FSB",145 MAIN STREET ,HORNELL,NY,14843,51,86546
31/12/2019,548641,11634,0,0,73904939,FIRST STATE BANK,1150 WEST FIRST STREET ,SUMNER,IA,50674,51,95853
31/12/2019,548771,30704,0,5775,221270910,MAGYAR BANK,400 SOMERSET STREET ,NEW BRUNSWICK,NJ,8901,51,640927
31/12/2019,548829,2289,0,0,44111557,COMMODORE BANK,100 E MAIN STREET ,SOMERSET,OH,43783,41,76525
31/12/2019,549862,17108,0,0,111900594,"COMMUNITY BANK & TRUST, WACO, TEXAS",1800 WASHINGTON AVENUE ,WACO,TX,767011098,41,466543
31/12/2019,550279,28599,0,1925,325170822,OLYMPIA FEDERAL SAVINGS AND LOAN ASSOCIATION,421 SOUTH CAPITOL WAY ,OLYMPIA,WA,98501,51,710543
31/12/2019,550354,19351,0,0,107001326,BANK OF ESTES PARK,255 PARK LANE ,ESTES PARK,CO,80517,41,133881
31/12/2019,550448,13715,0,0,73920997,"STATE BANK, THE",1902 HILL AVENUE ,SPIRIT LAKE,IA,51360,51,70402
31/12/2019,550635,22874,0,0,71124805,HICKORY POINT BANK AND TRUST,225 NORTH WATER STREET ,DECATUR,IL,62523,51,634960
31/12/2019,550653,25591,0,0,104101630,CEDAR SECURITY BANK,117 MAIN STREET ,FORDYCE,NE,68736,51,48433
31/12/2019,550756,27078,0,0,91400606,FIRST BANK & TRUST,110 NORTH MINNESOTA AVENUE SUITE 100,SIOUX FALLS,SD,57104,41,1024331
31/12/2019,550952,2229,0,0,102300255,RSNB BANK,200 SECOND STREET ,ROCK SPRINGS,WY,82901,51,368798
31/12/2019,551016,13561,0,0,31311593,FLEETWOOD BANK,MAIN AND FRANKLIN STREETS ,FLEETWOOD,PA,19522,51,260199
31/12/2019,552059,4791,0,0,101102852,BANK OF THE FLINT HILLS,806 5TH STREET ,WAMEGO,KS,66547,51,303957
31/12/2019,552161,5574,13516,0,111901629,CITIZENS NATIONAL BANK OF TEXAS,200 N ELM ST ,WAXAHACHIE,TX,75165,51,1168844
31/12/2019,552545,14812,0,0,73920447,TREYNOR STATE BANK,15 EAST MAIN STREET ,TREYNOR,IA,51575,51,370913
31/12/2019,552956,14178,0,0,81908273,SILEX BANKING COMPANY,20 SOUTH SECOND STREET ,SILEX,MO,63377,51,71949
31/12/2019,552974,32135,0,7889,313192647,"SHELBY SAVINGS BANK, SSB",111 SELMA ST ,CENTER,TX,75935,41,302927
31/12/2019,553038,34160,0,15999,61204913,COMMUNITY BANKING COMPANY OF FITZGERALD,102 W ROANOKE DR ,FITZGERALD,GA,31750,51,162482
31/12/2019,553926,6706,11383,0,41212899,"FIRST NATIONAL BANK OF SYCAMORE, THE",141 SOUTH SYCAMORE AVENUE ,SYCAMORE,OH,44882,41,151120
31/12/2019,553944,2750,13479,0,83903386,"LINCOLN NATIONAL BANK OF HODGENVILLE, THE",41 PUBLIC SQUARE ,HODGENVILLE,KY,42748,51,317051
31/12/2019,554268,11902,0,0,113107515,HILL BANK & TRUST CO.,201 E. MAIN STREET ,WEIMAR,TX,789622105,51,143357
31/12/2019,554343,1821,0,0,74912755,FOWLER STATE BANK,300 EAST 5TH STREET ,FOWLER,IN,47944,51,167253
31/12/2019,554857,20488,0,0,104901678,FIVE POINTS BANK,2015 NORTH BROADWELL AVENUE ,GRAND ISLAND,NE,68803,41,1284481
31/12/2019,554941,15011,0,12691,72411025,FARMERS STATE BANK OF MUNITH,201 NORTH MAIN STREET ,MUNITH,MI,49259,51,77525
31/12/2019,555256,3170,0,0,111907021,FARMERS AND MERCHANTS BANK,240 SOUTH TEXAS STREET ,DE LEON,TX,76444,51,93429
31/12/2019,556011,8421,0,0,31315544,SUSQUEHANNA COMMUNITY BANK,940 HIGH STREET ,WEST MILTON,PA,17886,51,453877
31/12/2019,556459,3286,12968,0,114912686,"KLEBERG BANK, N.A.",100 EAST KLEBERG AVENUE ,KINGSVILLE,TX,78363,51,572436
31/12/2019,556815,13879,0,0,31310086,"PEOPLES BANK, A CODORUS VALLEY COMPANY",109 LEADER HEIGHTS ROAD ,YORK,PA,17403,41,1883140
31/12/2019,556936,5749,0,0,71113162,GERMAN-AMERICAN STATE BANK,100 CHURCH STREET ,GERMAN VALLEY,IL,61039,41,249356
31/12/2019,557317,14863,0,0,31311771,"GRATZ BANK, THE",32 W. MARKET STREET ,GRATZ,PA,17030,41,372273
31/12/2019,557438,10467,0,16258,71113175,"GIFFORD STATE BANK, THE",304 SOUTH MAIN STREET ,GIFFORD,IL,61847,51,156033
31/12/2019,557858,4799,2782,0,101100029,"INTRUST BANK, NATIONAL ASSOCIATION",105 NORTH MAIN STREET ,WICHITA,KS,67202,41,5665391
31/12/2019,558574,31592,707228,7228,262286455,SECURITY FEDERAL SAVINGS BANK,301 3RD AVENUE ,JASPER,AL,35501,51,34808
31/12/2019,559179,28663,0,2076,242270737,BROOKVILLE BUILDING AND SAVINGS ASSOCIATION,510 ARLINGTON RD ,BROOKVILLE,OH,45309,51,44957
31/12/2019,560214,12980,0,0,41206876,"CORN CITY STATE BANK, THE",201 WEST MAIN STREET ,DESHLER,OH,43516,51,67560
31/12/2019,560353,18895,15171,0,113101317,FIRST NATIONAL BANK OF LAKE JACKSON,122 WEST WAY ,LAKE JACKSON,TX,77566,51,284172
31/12/2019,560438,49,0,16664,62105532,BANK OF EVERGREEN,146 E FRONT STREET ,EVERGREEN,AL,36401,51,62765
31/12/2019,560830,13983,14035,0,71113298,"GRANVILLE NATIONAL BANK, THE",328 SOUTH MCCOY STREET ,GRANVILLE,IL,61326,51,90350
31/12/2019,561145,15321,0,0,73921718,FIRST STATE BANK,505 SECOND STREET ,WEBSTER CITY,IA,50595,51,486787
31/12/2019,561574,32203,0,0,321181307,SUMMIT STATE BANK,500 BICENTENNIAL WAY ,SANTA ROSA,CA,95403,51,695978
31/12/2019,561659,2232,0,0,102301513,PINNACLE BANK - WYOMING,2000 MAIN STREET ,TORRINGTON,WY,82240,41,972141
31/12/2019,561864,16652,0,0,112322508,SOUTHWEST BANK,4800 E 42ND ST ,ODESSA,TX,79762,51,456302
31/12/2019,562058,14334,0,0,81905289,UNITED BANK OF UNION,15 EAST MAIN STREET ,UNION,MO,63084,51,370680
31/12/2019,563233,169,15572,12439,61101184,FIRST NATIONAL BANK OF GRIFFIN,318 SOUTH HILL ST ,GRIFFIN,GA,30224,41,277726
31/12/2019,563336,23523,0,13156,65103243,"CITIZENS' BANK, INC.",21980 PALMER STREET ,ROBERTSDALE,AL,36567,51,107444
31/12/2019,563457,5422,8161,0,104905881,FIRST NATIONAL BANK OF JOHNSON,125 MAIN STREET ,JOHNSON,NE,68378,51,71334
31/12/2019,563934,19819,15651,14669,61101414,SOUTHEAST FIRST NATIONAL BANK,10144 COMMERCE STREET ,SUMMERVILLE,GA,30747,51,60370
31/12/2019,564052,26689,0,0,91803562,BANK OF ALMA,211 SOUTH MAIN STREET ,ALMA,WI,54610,51,302583
31/12/2019,564324,10255,0,0,41212637,"OLD FORT BANKING COMPANY, THE",8034 MAIN STREET ,OLD FORT,OH,44861,51,566263
31/12/2019,564463,10709,0,0,114917924,CROSSROADS BANK,406 W. GRAND AVENUE ,YOAKUM,TX,77995,51,219549
31/12/2019,564557,26856,0,0,114915803,FALCON INTERNATIONAL BANK,"7718 MCPHERSON ROAD, BLDG F ",LAREDO,TX,78045,31,
31/12/2019,564678,28708,0,2195,221270525,GSL SAVINGS BANK,6823 BERGENLINE AVE ,GUTTENBERG,NJ,7093,41,112122
31/12/2019,564838,12079,0,11672,61209552,CITIZENS COMMUNITY BANK,120 W. MAIN ST. ,HAHIRA,GA,31632,51,138127
31/12/2019,564856,22039,0,0,92901434,1ST BANK,201 NORTH WILBUR ,BROADUS,MT,59317,51,51711
31/12/2019,564977,30836,0,5991,321370707,TERRITORIAL SAVINGS BANK,1000 BISHOP STREET ,HONOLULU,HI,96813,41,2086295
31/12/2019,565143,12149,0,0,83903564,FIRST STATE BANK,240 NORTH FIRST STREET ,IRVINGTON,KY,40146,41,208507
31/12/2019,565152,16379,0,0,104913682,SPRINGFIELD STATE BANK,600 MAIN STREET ,SPRINGFIELD,NE,68059,51,56318
31/12/2019,565170,28712,702201,2201,221972098,FIRST FEDERAL SAVINGS OF MIDDLETOWN,22 JAMES STREET ,MIDDLETOWN,NY,10940,51,149428
31/12/2019,565536,17241,0,0,71113476,NORTH CENTRAL BANK,2ND STREET & HIGH STREET ,HENNEPIN,IL,61327,51,121267
31/12/2019,565750,12627,0,0,81902198,BANK OF WASHINGTON,200 WEST MAIN STREET ,WASHINGTON,MO,63090,51,712214
31/12/2019,565844,10623,0,0,101908577,STATE BANK OF MISSOURI,101 NORTHWEST 2ND STREET ,CONCORDIA,MO,64020,41,100001
31/12/2019,566056,5424,0,0,104113039,SECURITY BANK,202 EAST 2ND STREET ,LAUREL,NE,68745,51,220895
31/12/2019,566243,956,0,0,73902342,GLENWOOD STATE BANK,32 NORTH WALNUT STREET ,GLENWOOD,IA,51534,51,226279
31/12/2019,567240,8118,0,0,83905216,BANK OF JAMESTOWN,400 MONUMENT SQUARE ,JAMESTOWN,KY,42629,51,205104
31/12/2019,567679,27965,700641,641,242272159,GREENVILLE FEDERAL,690 WAGNER AVENUE ,GREENVILLE,OH,45331,51,198527
31/12/2019,567736,16114,0,0,65203499,FARMERS STATE BANK & TRUST COMPANY,110 WEST PLAQUEMINE ,CHURCH POINT,LA,70525,51,112653
31/12/2019,568126,9871,0,0,42311650,"ST. HENRY BANK, THE",231 EAST MAIN STREET ,SAINT HENRY,OH,45883,51,309775
31/12/2019,568135,9080,0,0,71913566,HOLCOMB BANK,233 EAST ILLINOIS ROUTE 38 ,ROCHELLE,IL,61068,51,191693
31/12/2019,568359,15423,0,0,81518058,AMERICAN BANK OF MISSOURI,127 WEST HUDSON STREET ,WELLSVILLE,MO,63384,41,388069
31/12/2019,568377,31994,707703,7703,231372073,SLOVENIAN SAVINGS & LOAN ASSOCIATION OF FRANKLIN-CONEMAUGH,357-361 FIRST STREET ,JOHNSTOWN,PA,15909,51,149592
31/12/2019,568470,29523,0,3589,271973924,PEOPLES BANK SB,9204 COLUMBIA AVENUE ,MUNSTER,IN,46321,41,1326463
31/12/2019,568939,16612,14592,11995,65505870,FIRST NATIONAL BANK OF PICAYUNE,121 E. CANAL ST. ,PICAYUNE,MS,39466,51,202876
31/12/2019,570558,1198,0,0,114920526,ARROWHEAD BANK,108 W. SANDSTONE STREET ,LLANO,TX,786432396,41,198446
31/12/2019,570651,8333,0,0,104908817,FIRST TRI-COUNTY BANK,105 MAIN STREET ,SWANTON,NE,68445,51,53616
31/12/2019,571135,22358,0,14223,62202914,"CITIZENS BANK, THE",1300 STATE STREET ,GREENSBORO,AL,36744,41,95017
31/12/2019,571265,26530,0,0,125200921,DENALI STATE BANK,119 NORTH CUSHMAN STREET ,FAIRBANKS,AK,99701,41,295885
31/12/2019,571920,6671,11343,0,41212873,"FIRST NATIONAL BANK OF PANDORA, THE",102 E. MAIN ST. ,PANDORA,OH,45877,51,190343
31/12/2019,571957,17375,0,0,101103592,"STATE EXCHANGE BANK, THE",107 SOUTH COMMERCIAL ,MANKATO,KS,66956,51,37537
31/12/2019,572347,16959,0,0,81505964,BANK OF BILLINGS,104  NORTHEAST ELM STREET ,BILLINGS,MO,65610,41,60220
31/12/2019,572374,29546,0,0,286573322,GREAT SOUTHERN BANK,14309 STATE HIGHWAY 13 ,REEDS SPRING,MO,65737,41,5014991
31/12/2019,572459,14269,0,0,101102331,"CITIZENS STATE BANK, THE",800 BROADWAY ,MARYSVILLE,KS,66508,51,354208
31/12/2019,572655,25752,0,0,111914917,COMMUNITY BANK,101 COMMUNITY BLVD ,LONGVIEW,TX,756056181,41,213488
31/12/2019,573036,18143,0,11902,61113282,OCONEE STATE BANK,35 NORTH MAIN STREET ,WATKINSVILLE,GA,30677,51,399522
31/12/2019,573335,8234,0,16715,65301647,RIVERHILLS BANK,1400 HIGHWAY 61 NORTH ,VICKSBURG,MS,39183,51,327551
31/12/2019,574051,26372,0,0,111916180,HERITAGE BANK,1850 PEARLAND PARKWAY ,PEARLAND,TX,77581,51,300273
31/12/2019,574079,30402,0,5286,231271239,FRANKLIN BANK,1179 ROUTE 40 ,PILESGROVE,NJ,8098,51,260313
31/12/2019,574949,15779,0,0,75910921,"FARMERS & MERCHANTS BANK, THE",123 WEST HURON ,BERLIN,WI,54923,51,319969
31/12/2019,574976,1265,0,0,125104603,CASHMERE VALLEY BANK,117 APLETS WAY ,CASHMERE,WA,98815,51,1651499
31/12/2019,575133,17073,0,12960,61212727,"PEOPLES BANK, THE",6 EAST FLEETWOOD AVENUE ,WILLACOOCHEE,GA,31650,51,75899
31/12/2019,575254,25103,0,0,111301737,CITY BANK,5219 CITY BANK PARKWAY ,LUBBOCK,TX,794073501,41,3235138
31/12/2019,575348,2754,4271,0,83901728,"FARMERS NATIONAL BANK OF LEBANON, THE",136 WEST MAIN STREET ,LEBANON,KY,40033,51,101275
31/12/2019,575375,28790,0,2368,291871336,SUPERIOR SAVINGS BANK,1130 TOWER AVE. ,SUPERIOR,WI,54880,41,68505
31/12/2019,575647,12391,0,0,71115665,STATE BANK OF SAUNEMIN,59 NORTH STREET ,SAUNEMIN,IL,61769,51,37146
31/12/2019,575656,1490,0,0,114910280,DILLEY STATE BANK,731 WEST LEONA STREET ,DILLEY,TX,78017,51,137770
31/12/2019,575759,5434,0,0,104100783,MNB BANK,220 NORRIS AVENUE ,MCCOOK,NE,69001,41,350173
31/12/2019,575834,4288,12523,15065,65200515,FIRST NATIONAL BANK OF LOUISIANA,128 NORTH PARKERSON AVENUE ,CROWLEY,LA,70526,51,390307
31/12/2019,575955,1970,0,0,81504693,FIRST MIDWEST BANK OF THE OZARKS,1025 SOUTH MAIN STREET ,PIEDMONT,MO,63957,51,123805
31/12/2019,576354,15146,0,0,91505242,GREAT NORTH BANK,541 CENTRAL ,FLORENCE,WI,54121,41,145474
31/12/2019,576541,16924,0,0,81518375,CENTRAL BANK OF BRANSON,400 SOUTH BUSINESS 65 ,BRANSON,MO,65616,41,355850
31/12/2019,576578,29578,703692,3692,242272861,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION,24 E MAIN ST ,TIPP CITY,OH,45371,51,108918
31/12/2019,576608,17180,0,7994,211772936,MEREDITH VILLAGE SAVINGS BANK,24 STATE ROUTE 25 P.O. BOX 177,MEREDITH,NH,3253,41,985274
31/12/2019,576644,11623,0,0,75903161,"GREENWOOD'S STATE BANK, THE",365 WEST TYRANENA PARK ROAD ,LAKE MILLS,WI,53551,51,313661
31/12/2019,576653,4739,4860,0,101100906,"MIDLAND NATIONAL BANK OF NEWTON, THE",527 MAIN STREET ,NEWTON,KS,67114,51,136384
31/12/2019,576952,12248,0,0,104908956,FIRST NEBRASKA BANK,330 NORTH SPRUCE ,VALLEY,NE,680640315,51,281717
31/12/2019,577128,6544,0,0,44202505,PEOPLES BANK,138 PUTNAM STREET ,MARIETTA,OH,45750,41,4351191
31/12/2019,577137,26299,20010,10618,66011350,PACIFIC NATIONAL BANK,1390 BRICKELL AVENUE ,MIAMI,FL,33131,41,622994
31/12/2019,577230,178,0,9191,61107476,TALBOT STATE BANK,76 E. MAIN STREET ,WOODLAND,GA,31836,51,56585
31/12/2019,577472,28807,0,2400,274970814,"WEST END BANK, S. B.",34 SOUTH 7TH STREET ,RICHMOND,IN,47374,51,287986
31/12/2019,578116,13216,0,0,44103976,"SAVINGS BANK, THE",201 N. COURT ST ,CIRCLEVILLE,OH,43113,51,352429
31/12/2019,578237,22229,16553,0,65102833,COMMONWEALTH NATIONAL BANK,2214 SAINT STEPHENS ROAD ,MOBILE,AL,36617,51,48837
31/12/2019,578255,12769,0,0,111310294,FIRST UNITED BANK,201 N BROADWAY ,DIMMITT,TX,79027,51,1370041
31/12/2019,578554,12694,0,0,101914286,CITIZENS COMMUNITY BANK,100 ROE STREET ,PILOT GROVE,MO,65276,51,106472
31/12/2019,578741,11608,0,0,75905868,BLC COMMUNITY BANK,206 EAST MAIN STREET ,LITTLE CHUTE,WI,541400028,41,269194
31/12/2019,578862,17350,0,0,114902683,FIRST STATE BANK OF SAN DIEGO,209 E. GRAVIS HIGHWAY 44 ,SAN DIEGO,TX,783840427,41,67678
31/12/2019,579140,18385,0,0,101909097,REGIONAL MISSOURI BANK,1201 S. MISSOURI AVE ,MARCELINE,MO,64658,51,374290
31/12/2019,579319,6584,7518,0,41207150,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",118 EAST LIMA ST. ,FOREST,OH,45843,51,51415
31/12/2019,579364,11159,0,16768,114914723,TEXAS CHAMPION BANK,6124 SOUTH STAPLES STREET ,CORPUS CHRISTI,TX,78413,51,312271
31/12/2019,579636,327,0,12538,65303807,MERCHANTS AND PLANTERS BANK,308 RAYMOND SQUARE ,RAYMOND,MS,39154,51,91107
31/12/2019,580155,5442,0,0,102306699,PLATTE VALLEY BANK,2201 MAIN STREET ,TORRINGTON,WY,82240,51,452945
31/12/2019,580548,13264,0,0,75905910,BANK OF LUXEMBURG,630 MAIN STREET ,LUXEMBURG,WI,54217,41,391515
31/12/2019,580847,297,0,0,83905342,LEWISBURG BANKING COMPANY,287 NORTH MAIN STREET ,LEWISBURG,KY,42256,51,137568
31/12/2019,580874,28837,0,2460,211672476,BRATTLEBORO SAVINGS & LOAN ASSOCIATION,221 MAIN STR ,BRATTLEBORO,VT,5301,51,216555
31/12/2019,581237,21284,0,0,63208823,BANK OF PENSACOLA,500 SOUTH PALAFOX STREET SUITE 100,PENSACOLA,FL,32502,51,88923
31/12/2019,581358,5490,0,0,104901335,STATE NEBRASKA BANK &TRUST,122 MAIN STREET ,WAYNE,NE,68787,51,160316
31/12/2019,582177,30464,0,5390,231372523,HUNTINGDON VALLEY BANK,2617 HUNTINGDON PIKE ,HUNTINGDON VALLEY,PA,19006,51,351777
31/12/2019,582654,1865,0,0,101105765,KANSAS STATE BANK,400 MAPLE ,OVERBROOK,KS,66524,51,66581
31/12/2019,582878,31774,707450,7450,253271864,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,2990 MAIN HIGHWAY ,BAMBERG,SC,29003,51,41997
31/12/2019,582953,26185,0,0,104901665,CHARTER WEST BANK,201 SOUTH MAIN STREET ,WEST POINT,NE,68788,51,288563
31/12/2019,582971,28845,702479,2479,324170179,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS,383 SHOSHONE STREET NORTH ,TWIN FALLS,ID,83301,41,705774
31/12/2019,583071,29636,703786,3786,211273765,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BATH,125 FRONT STR ,BATH,ME,4530,51,134853
31/12/2019,583268,10344,0,0,114916103,SCHERTZ BANK & TRUST,519 MAIN STREET ,SCHERTZ,TX,78154,51,416073
31/12/2019,583352,3269,4208,0,113104000,FIRST NATIONAL BANK OF HUNTSVILLE,1300 11TH STREET ,HUNTSVILLE,TX,77340,51,485869
31/12/2019,583754,3178,4865,0,111903591,"BANK OF HOUSTON, NATIONAL ASSOCIATION","4400 POST OAK PARKWAY, SUITE 2260 ",HOUSTON,TX,77027,51,149391
31/12/2019,583905,17897,0,10711,211274421,KENNEBEC SAVINGS BANK,150 STATE STREET ,AUGUSTA,ME,4330,41,1161141
31/12/2019,584377,6161,0,0,125102906,KITSAP BANK,619 BAY STREET ,PORT ORCHARD,WA,98366,41,1168138
31/12/2019,584724,9463,0,0,43202946,UNIFIED BANK,201 SOUTH FOURTH STREET ,MARTINS FERRY,OH,43935,51,684875
31/12/2019,584920,11507,0,12777,53103585,"FIDELITY BANK, THE",100 SOUTH MAIN STREET ,FUQUAY VARINA,NC,27526,51,2072511
31/12/2019,585235,13080,0,0,71911296,ALGONQUIN STATE BANK,221 SOUTH MAIN STREET ,ALGONQUIN,IL,60102,51,134197
31/12/2019,585749,9100,0,0,73916668,PILOT GROVE SAVINGS BANK,1341 PILOT GROVE ROAD ,PILOT GROVE,IA,52648,41,619632
31/12/2019,586027,9450,0,0,41202540,FIRST BANK OF OHIO,175 S WASHINGTON ST ,TIFFIN,OH,44883,51,205178
31/12/2019,586072,28396,0,0,253271916,FIRST PALMETTO BANK,407 DEKALB STREET ,CAMDEN,SC,29020,51,718558
31/12/2019,586335,9057,0,17119,62203285,BANK OF MOUNDVILLE,319 MARKET STREET ,MOUNDVILLE,AL,35474,51,92665
31/12/2019,586960,10345,0,0,113120291,PEOPLES STATE BANK,5850 HIGHWAY 59 SOUTH ,SHEPHERD,TX,77371,51,130220
31/12/2019,587677,28401,0,1520,271972310,EUREKA SAVINGS BANK,250 MARQUETTE STREET ,LA SALLE,IL,61301,51,319210
31/12/2019,587752,3047,6671,0,102101292,FIRST COLORADO NATIONAL BANK,2ND AND GRAND ,PAONIA,CO,81428,51,77674
31/12/2019,587800,17943,0,6722,211170282,LIBERTY BANK,315 MAIN STREET BOX 2700,MIDDLETOWN,CT,6457,41,5814075
31/12/2019,588245,2477,0,0,75905004,"BANK OF DEERFIELD, THE",15 SOUTH MAIN ,DEERFIELD,WI,53531,51,161097
31/12/2019,588348,13735,0,0,73907868,SAVINGS BANK,185 SOUTH GREEN ,PRIMGHAR,IA,51245,41,223526
31/12/2019,588478,30519,0,5489,221271948,FREEHOLD BANK,68 WEST MAIN STREET ,FREEHOLD,NJ,7728,41,293183
31/12/2019,589158,505,0,0,91401663,GREAT PLAINS BANK,702 7TH STREET ,EUREKA,SD,57437,51,115593
31/12/2019,589523,16389,0,10996,53207371,BANK OF TRAVELERS REST,42 PLAZA DRIVE ,TRAVELERS REST,SC,29690,51,804903
31/12/2019,589943,14207,0,0,73905527,LINCOLN SAVINGS BANK,301 WASHINGTON STREET ,CEDAR FALLS,IA,50613,41,1370523
31/12/2019,590220,24919,0,9693,53111690,UWHARRIE BANK,167 NORTH SECOND STREET ,ALBEMARLE,NC,28001,41,654585
31/12/2019,590248,18487,0,9151,71123262,TOWN AND COUNTRY BANK,1925 SOUTH MACARTHUR BOULEVARD ,SPRINGFIELD,IL,62704,41,810200
31/12/2019,590640,5005,0,0,84201825,FNB OXFORD BANK,101 COURTHOUSE SQUARE ,OXFORD,MS,38655,51,367278
31/12/2019,590976,31840,0,0,284071949,FINANCIAL FEDERAL BANK,"1715 AARON BRENNER DRIVE, SUITE 100 ",MEMPHIS,TN,38120,51,652089
31/12/2019,591209,17443,0,8454,211474687,PISCATAQUA SAVINGS BANK,15 PLEASANT STR BOX 568,PORTSMOUTH,NH,3801,51,295735
31/12/2019,591320,15085,0,11451,53201034,ARTHUR STATE BANK,100 EAST MAIN STREET ,UNION,SC,29379,41,516369
31/12/2019,591357,6110,0,0,84306791,"PEOPLES BANK, THE",34910 HIGHWAY 104 SOUTH ,SARDIS,TN,38371,51,89484
31/12/2019,591366,5531,5466,0,111313000,"FIRST NATIONAL BANK OF SONORA, THE",102 E MAIN STREET ,SONORA,TX,76950,41,451485
31/12/2019,591740,11351,0,0,73920942,PEOPLES TRUST AND SAVINGS BANK,90 EAST RAILROAD STREET ,RIVERSIDE,IA,52327,51,27702
31/12/2019,592439,17224,0,0,71921985,FIRST SECURITY TRUST AND SAVINGS BANK,7315 GRAND AVENUE ,ELMWOOD PARK,IL,60707,51,309021
31/12/2019,592448,1299,0,0,84106768,EVOLVE BANK & TRUST,301 SHOPPINGWAY BOULEVARD ,WEST MEMPHIS,AR,72301,41,451290
31/12/2019,592550,15629,0,0,91401142,QUOIN FINANCIAL BANK,201 N. BROADWAY ,MILLER,SD,57362,41,174658
31/12/2019,592644,15632,0,0,74903670,GREENFIELD BANKING COMPANY,1920 NORTH STATE STREET ,GREENFIELD,IN,46140,51,619714
31/12/2019,592859,14084,0,0,101110064,HILLSBORO STATE BANK,200 NORTH MAIN ,HILLSBORO,KS,67063,51,17372
31/12/2019,593007,4255,2311,0,11201458,CAMDEN NATIONAL BANK,2 ELM STREET ,CAMDEN,ME,4843,41,4410250
31/12/2019,593052,1678,0,0,91400554,PLAINS COMMERCE BANK,220 MAIN STREET ,HOVEN,SD,57450,51,707275
31/12/2019,593249,15871,0,0,84205452,"PEOPLES BANK, THE",305 EAST JEFFERSON STREET ,RIPLEY,MS,38663,51,417025
31/12/2019,593333,3599,9183,15737,71110521,"FIRST NATIONAL BANK OF ARENZVILLE, THE",110 SOUTH CHARLES STREET ,ARENZVILLE,IL,62611,51,86684
31/12/2019,593771,26816,0,0,124002942,"LIBERTY BANK, INC.",326 SOUTH 500 EAST ,SALT LAKE CITY,UT,84102,51,9293
31/12/2019,593940,16413,0,0,71122030,BANK OF STRONGHURST,108 EAST MAIN STREET ,STRONGHURST,IL,61480,41,74059
31/12/2019,594433,15310,0,11862,62201559,"CB&S BANK, INC.",200 SOUTH JACKSON ,RUSSELLVILLE,AL,35653,51,1898751
31/12/2019,594451,3182,0,0,111026135,MAPLEMARK BANK,4143 MAPLE AVENUE SUITE 100 ,DALLAS,TX,75219,51,604589
31/12/2019,594853,26381,20184,0,111103524,"CITIZENS NATIONAL BANK, NATIONAL ASSOCIATION",2711 EAST TEXAS STREET ,BOSSIER CITY,LA,71111,51,1041866
31/12/2019,594938,17453,0,0,71122247,APPLE RIVER STATE BANK,103 NORTH MAIN STREET ,APPLE RIVER,IL,61001,51,362841
